Date;Time;Location;Operator;Starting point;Route;Type;Aboard;Fatalities;Summary;Loc_Latitude;Loc_Longitude;Start_Latitude;Start_Longitude;Temp_Max;Temp_Min;Precipitation;Wind_Max;Cloud_Cover;Pressure;General_Conditions
1952-08-21;01:00:00;Off Trapani, Italy;Airwork;Blackbushe ;Blackbushe - Malta - Khartoum;Handley Page HP-81 Hermes 4A;57;7;After failure of all four engines the plane ditched into the Mediterranean Sea. The initial failure of the No. 1 and 2 engines for reasons unknown.;38,0173961;12,5160225;51,8771584;0,1781076;35,7;24,8;0;29,3;27;1010,8;Partly Cloudy
1952-08-26;07:00:00;Near Khewra, West Pakistan;Military - Pakistan Air Force;Khewra ;Khewra - Peshawar;Bristol 170 Freighter;18;18;Crashed shortly after taking off from Khewra. Possible engine failure.;32,6408095;73,0095107;32,6408095;73,0095107;33,9;26;2,2;16,5;35;968,4;"Rain; Partly Cloudy"
1952-08-29;21:05:00;Kosti, Sudan;Phoenix Airlines;Juba ;Juba - Wadi Halfa;Douglas DC-2-115B;4;2;Extremely bad weather forced the captain of the cargo plane to divert from his original destination. No proper preparation had been made for a possible landing at an alternate airfield prior to commencement of flight. The secondary cause was due to the Captain's attempt to execute a landing at Kosti aerodrome which was not equipped with night landing facilities. The Captain landed on the runway but was unable to align himself with the center line and in consequence ran off the runway and struck a steel windsock support and thereafter struck various obstructions such as trees which lay in the path.;12,6457036;32,2338812;4,8459246;31,5959173;28,6;21,9;0,6;15,1;93;965,1;"Rain; Overcast"
1952-06-09;15:40:00;Near Farnsborough, England;Private - de Havilland Aircraft;;;de Havilland 110;1;1;One of two engines of the aircraft fell into a crowd at a performance at the Farnborough air show. The aircraft crashed to the ground 1.5 miles from the grandstands killing the Chief test pilot of de Havilland Aircraft Corporation, John Derry and an observer, Tony Richards. In addition, fifty two people on the ground were killed and over 60 injured. The cause was a structural design fault in the D shaped leading edge section of the wing. When Derry pulled a high G turn, the wing buckled.;43,0167216;-81,1975604;;;26,6;16,8;2,7;23,7;48;975,7;"Rain; Partly Cloudy"
1952-10-09;;San Blas, Panama;SAM Colombia;;;Curtiss C-46;46;46;;9,1875975;-77,8713723;;;28,8;24,5;9,3;7;93;1009,3;"Rain; Overcast"
1953-12-17;06:50:00;Guam, Mariana Islands;Military - U.S. Air Force;;;Boeing B-29;16;11;The aircraft crashed into an officer's housing area after attemping to make an emergency landing with an engine out,at Anderson Air Force Base on Guam.;13,4501175;144,7577088;;;27,1;25,6;1,7;29,3;70;1001,3;"Rain; Mostly Cloudy"
1952-09-15;;Wadi Halfa, Sudan;Kalinga Airlines;;;Douglas C-47A;3;3;A navigational error on the part of the captain. This error was severely aggravated by the lack of proper radio aids from the destination airport, the unserviceability of the aircraft R/T equipment, and to a lesser degree the physical condition of the crew. The secondary cause was the cargo plane coming into close proximity of high ground due to the captains uncertainty of his position.;21,8005;31,350737;;;38,6;25,2;0;19,6;0;986,4;Clear
1952-08-10;;Off Tarbat Ness, Scotland;Military - Royal Air Force;;;Avro Shackleton MR-1;14;14;Was on air-sea practice when it crashed near Tarbat Ness.;57,8667589;-3,7734282;;;15,9;12,9;4;21;75;992,5;"Rain; Mostly Cloudy"
1952-10-14;;San Fransisco do Paula, Brazil;REAL;Sao Paulo ;Sao Paulo - Porto Alegre;Douglas DC-3;28;14;After being cleared to land the aircraft struck high ground and burst int flames. Navigational error in not knowing where the aircraft was located. Poor weather.;-10,3333333;-53,2;-23,5506507;-46,6333824;33;23;0;7,7;97;977,4;"Fog; Overcast"
1952-10-16;;Off Kangnung, South Korea;Military - U.S. Air Force;;;Curtiss-Wright C-46D-CU;25;25;The aircraft crashed into the Sea of Japan while en route. No signs of the wreckage were ever found and only two bodies were recovered when they washed ashore.;37,7761407;128,9011881;;;15,4;6,9;0;18,3;0;1012,9;Clear
1952-10-29;08:30:00;Near Flagstaff, Arizona;Military - U.S. Air Force;;;Boeing KC-97G Stratofreighter;16;16;Struck Gray Mountain in poor visibility while en route.;35,1987522;-111,651822;;;20,1;5,8;0;17,7;14;798,5;Clear
1952-06-11;;Lake Chad, Chad;Union Aeromaritime de Transport;Fort Lamy ;Fort Lamy - Beirut;Douglas C-54B-1-DC;6;5;;13,0208581;14,5801806;12,1191543;15,0502758;34,4;30,1;0,5;23,2;28;979;"Rain; Partly Cloudy"
1952-07-11;03:00:00;Near Summit, Alaska;Military - U.S. Air Force;Elmendorf AFB ;Elmendorf AFB - Big Delta;Fairchild C-119C;19;19;A course deviation led to the aircraft crashing into Mt. McKinley at an elevation of 12,000 ft.;63,3359348;-149,111203;61,2532817;-149,8081736;14,5;7;1,7;9,4;93;934,1;"Fog; Rain; Overcast"
1952-11-14;14:45:00;Near Seoul, South Korea;Military - U.S. Air Force;;;Fairchild C-119C;44;44;Struck a mountain at an elevation of 2,000 ft. as it prepared to land at U.S. military base K-16. The mountains were obscured by low clouds.;37,5666791;126,9782914;;;11;0;0,9;8,9;83;1017,5;"Snow; Rain; Overcast"
1952-11-15;;Near Anchorage, Alaska;Military - U.S. Air Force;Elemndorf AFB ;Elemndorf AFB - Kodiak NAS;Fairchild C-119C;20;20;Disappeared while en route. No trace of the aircraft was ever found.;61,2163129;-149,894852;34,9119057;-117,8832412;-1,3;-8,8;4;14,2;93;983,8;"Snow; Rain; Overcast"
1952-11-17;;Shepard, Montana;Military - U.S. Air Force;Great Falls ;Great Falls - Denver, Colorado;Fairchild C-119C-23-FA Flying Boxcar;16;9;While en route, a propeller failed and punctured the fuselage after which vibrations caused the No. 1 engine to fall off. The pilot attempted to make an emergency landing. The plane crashed and came to rest in a muddy field.;48,8662597;-113,861808;47,5048851;-111,29189;-6,4;-11,4;0;14;66;750,2;Mostly Cloudy
1952-11-22;20:15:00;Mount Gannett, Alaska;Military - U.S. Air Force;;;Douglas C-124A Globemaster;52;52;Bound for Elmendorf Air Force Base, the aircraft struck the south slope of Mount Gannett. The plane drifted off course due to high winds.;61,242416;-148,1972325;;;-14,2;-17,5;7,3;4,9;99;695,5;"Snow; Rain; Overcast"
1952-11-28;00:50:00;Near Tacoma, Washington;Military - U.S. Air Force;;;Douglas C-54G (DC-4);38;37;Crashed in poor visibility and fog after diverting to Great Falls. The No. 3 engine failed and the plane crashed into trees approximately 1 mile southwest of the airport. An 8-year old boy was the only survivor.;47,2455013;-122,438329;;;5,1;-2,9;0;5,4;50;1015,2;Mostly Cloudy
1952-06-12;;Near Sofia, Bugaria;TABSO;Sofia ;Sofia - Varna;Lisunov Li-2;18;18;Crashed en route.;42,6977028;23,3217359;42,6977028;23,3217359;22,6;11,6;1,6;16,5;46;949,7;"Rain; Partly Cloudy"
1952-06-12;04:40:00;Off Bermuda-Kindley Field, Bermuda;Cubana de Aviacion;Madrid ;Madrid - Azores - Bermuda - Havana;Douglas DC-4;41;37;Crashed dived into the sea approximately 5 miles from the airport shortly after taking off. Cause unknown. The plane was called 'The Star of the East.';32,3645765;-64,7032854;40,416782;-3,703507;23,8;22,6;16,6;52,7;59;1011,4;"Heavy Rain; Windy; Mostly Cloudy"
1952-12-20;06:30:00;Moses Lake, Washington;Military - U.S. Air Force;;;Douglas C-124A Globemaster;115;87;Within two minutes after takeoff the aircraft began to lose altitude. It crashed and burned into a snow laden field at the end of the airstrip. Failure of the pilot to remove the rudder and elevator locking pin prior to taking off.;47,1301417;-119,278077;;;1,6;-0,5;1,5;15,1;87;973,7;"Snow; Rain; Overcast"
1952-12-21;;Off Miami, Florida;Rutas Aéreas Nacionales SA;;;Curtiss C-46D;3;3;Disappeared over the Atlantic. Never found.;25,7741566;-80,1935973;;;24;19,1;0,1;19;15;1015,8;"Rain; Clear"
1952-12-25;;Off Caracas, Venezuela;Avensa;;;Douglas DC-3;5;3;Lost altitude and ditched near shore after taking off.;10,5060934;-66,9146008;;;24;18;1,9;9,3;76;911,4;"Rain; Mostly Cloudy"
1952-12-25;;Tehran, Iran;Iran Air;Abadan ;Abadan - Tehran;Douglas DC-3;29;27;Crashed while landing.;35,6892523;51,3896004;30,3636097;48,2591475;7,3;-3,4;0;5;43;885,4;Partly Cloudy
1952-12-30;;Chinmen Island, Taiwan;Philippine Air Lines;;;Douglas DC-3;10;2;After takeoff from Laoag an armed man forced his way into the cockpit. He pulled .45-caliber pistol and demanded that the plane be brought to Amoy, in mainland China. The captain took over control from the co-pilot and put the plane into a steep dive. The hijacker did not lose his balance and instead shot and killed the captain. The co-pilot took over control and meanwhile the steward had come up to the cockpit to find out what was going on. As he knocked, the hijacker shot him twice through the cockpit door, killing him. The co-pilot changed course to China and continued at 6000 feet over the China Sea until two Chinese Nationalists T-6 Harvard planes showed up. Both planes chased the DC-3 and sprayed machine gun fire. The pilot managed to escape until he met with other Nationalist planes, who forced the flight to land at Quemoy. At Quemoy the hijacker was arrested.;23,9739374;120,9820179;;;19,5;15,2;0;12;62;958,1;Mostly Cloudy
1953-05-01;20:53:00;Belfast, Northern Ireland;British European Airways;Northolt ;Northolt - Belfast;Vickers Viking 610-1B;35;27;Crashed into approach lights while attempting to land.  Error of judgement on the part of the pilot.;54,5975805;-5,9277097;51,5484582;-0,3695247;11,2;3,6;0,2;14;39;1019;"Rain; Partly Cloudy"
1970-02-13;;Pin-la-Garenne, France;Avia-Taxi;;;Cessna 402;10;10;;46,7887085;2,5121309;;;7,5;0,7;2,6;30,4;60;985,5;"Rain; Windy; Mostly Cloudy"
1953-07-01;04:12:00;Fish Haven, Idaho;Associated Air Transport;Boeing Field ;Boeing Field - Cheyenne;Curtiss C-46;40;40;The plane crashed into mountains while en route. Upon entering an area of turbulence, the plane was unable to climb and crashed into trees. Found 5 months later. The inadvertent descent into an area of turbulence and icing which resulted in the pilot's inability to regain a safe altitude.;42,0368759;-111,3963177;47,5298443;-122,3008918;27,6;12;0;15,5;4;822;Clear
1953-01-15;04:48:00;25 nm off Agrigento, Italy;Military -Royal Air Force;;;Vickers Valetta Mk1 / Avero Lancaster;26;26;;42,6384261;12,674297;;;1,4;-6,9;1,5;11,6;91;927;"Snow; Fog; Rain; Overcast"
1953-01-26;;Sinnai, Sardinia, Italy;Linee Aeree Italiane;Cagliari ;Cagliari - Rome;Douglas DC-3;19;19;Crashed after a wing failed due to overstressing.;39,3042403;9,2035381;39,2171994;9,113311;11;5,5;2,3;28,1;74;989,7;"Rain; Mostly Cloudy"
1953-02-02;05:30:00;Off Newfoundland, Canada;Lancashire Aircraft Corporation (Skyways);Lajes, Azores ;Lajes, Azores - Gander;Avro 685 York 1;39;39;Last know coordinates 46' 15' N, 46'31'W, over the North Atlantic. A distress message was received. No trace of the aircraft or its occupants were ever found.;49,1211912;-56,6403246;38,7669312;-27,1031772;3,1;-16,3;15,7;42,2;92;942,4;"Snow; Thunderstorm; Heavy Rain; Windy; Overcast"
1953-03-02;;Muong Sai, Laos;Air Outremer;;;Douglas DC-3;18;18;Destroyed by shelling.;14,1018569;105,783609;;;31,3;23,2;0;13,3;77;1000,6;Mostly Cloudy
1953-07-02;;Eysines, France;Autrex;;;Douglas DC-4;20;5;Crashed into a grove of small trees and burst into flames while trying to land in heavy fog.;44,8854667;-0,6486943;;;21,5;16,6;2,1;18,4;58;1010,8;"Rain; Mostly Cloudy"
1953-09-02;19:00:00;Cairo, Egypt;Military - Egyptian Air Force;;;Curtiss-Wright C-46;35;30;Crashed into a hill during a sandstorm.;30,0443879;31,2357257;;;33,8;20,6;0;19,3;14;1006,7;Clear
1953-02-14;17:10:00;Off Mobile, Alabama;National Airlines;Miami ;Miami - Orlando - New Orleans;Douglas DC-6;46;46;The aircraft crashed into the Gulf of Mexico off Mobile, Alabama. The aircraft broke up in the turbulence of a 'frontal wave' storm after failure of  the left wing. The loss of control followed by the in-flight failure and separation of portions of the airframe structure while the aircraft was traversing an intense frontal-wave type storm of extremely severe turbulence, the severity and location of which the pilot had not been fully informed.;30,6913462;-88,0437509;25,7741566;-80,1935973;12,3;7,8;29,4;24,9;97;1014,1;"Heavy Rain; Overcast"
1953-03-03;03:35:00;Karachi, Pakistan;Canadian PacifiAir Lines;Karachi ;Karachi - Rangoon;de Havilland DH106 Comet 1A;11;11;The aircraft overran the runway during takeoff. Excessive nose-up attitude of the aircraft during the takeoff run producing a partly stalled condition and excessive drag. The pilot who had only limited experience in the Comet aircraft, elected to takeoff at night at the maximum permissable takeoff for the prevailing conditions. The circumstances required strict adherence to the prescribed takeoff technique, which was not complied with.  First fatal crash of a commercial jet aircraft. The aircraft was named Empress of Hawaii.;24,8546842;67,0207055;24,8546842;67,0207055;31,9;18,8;0;27,6;12;1007;Clear
1953-04-03;;Windsor Locks, Connecticut;Slick Airways;New York, NY ;New York, NY - Winsor Locks, CT;Curtiss C-46F;2;2;After missing his first approach to the airport, the pilot displayed poor judgement in attempting a circle under the overcast in rain and at night, rather than execute a standard instrument approach.;41,9312103;-72,6313849;40,7127281;-74,0060152;16,5;3,2;0,7;12,6;17;1010,5;"Rain; Clear"
1953-03-14;;Kalasahar, India;Orient Airways;Delhi ;Delhi - Dacca;Convair CV-240-7;16;16;Crashed into a mountain while en route in severe weather. The pilot descended in poor visibility in order to find his position.;22,3511148;78,6677428;28,6328027;77,2197713;28,6;15,9;0;15;10;905;Clear
1953-03-17;;Off Da Nang, Vietnam;Aigle Azur;Hue ;Hue - Da Nang;Douglas DC-3;8;8;Crashed into the sea in poor weather conditions.;16,068;108,212;16,4639321;107,5863388;24,6;21,9;0,9;15,1;98;1010,6;"Rain; Overcast"
1953-03-18;04:10:00;Random Island, Newfoundland;Military - U.S. Air Force;Azores ;Azores - Rapid City AFB;Convair RB-36H;23;23;The aircraft, flying low over the AtlantiOcean, was to have flown higher when it reached the coast. Tail-winds caused the aircraft to arrive earlier and the plane hit a hill in low cloud cover.;48,1446647;-53,7304247;37,8085565;-25,4731374;0,7;-3,5;12,1;17,2;100;991,2;"Snow; Heavy Rain; Overcast"
1953-03-20;18:38:00;Alvarado, California;Transocean Air Lines;Roswell ;Roswell - Oakland - Guam;Douglas DC-4  (C-54-10-DO);35;35;The aircraft crashed into a flat barley field and burned. The aircraft first struck the ground with its right wing tip in a near vertical position, cartwheeled and disintegrated. All 30 passengers were maintenance personnel from the 509th Bomb Wing, noted for dropping the atomibombs on Japan. Accumulation of ice on the surfaces of the aircraft in sufficient magnitude to have caused loss of control. Official cause of loss of control unknown.;37,5964872;-122,0789268;33,3943282;-104,5229518;12;5,9;0,4;26,8;63;1014,8;"Rain; Mostly Cloudy"
1953-03-27;;Itapebi, Brazil;Transportes Aéreos Salvador;;;de Havilland DH-114 Heron 1B;14;14;The pilot aborted the takeoff after loosing the No. 2 engine and was unable to stop on the remaining runway. Error of judgment on the part of the pilot in not continuing the takeoff with three engines still operating;-15,9693064;-39,5316476;;;29,6;22,5;2,2;10,6;73;991,6;"Rain; Mostly Cloudy"
1953-03-29;;Mtara, Tanganyika;Central African Airways;Nairobi ;Nairobi - Dar-es-Salaam;Vickers 616 Viking 1B;13;13;Crashed after a wing failed due to metal fatigue cracks after the aircraft encountered strong winds. A wrong type of grease used when fitting press fit bolts to the booms caused corrosion, thus weakening the lower starboard boom at the outboard bolt hole.;-4,7430514;29,699065;-1,3026148;36,828842;25,9;19,5;25,6;8,8;98;899,5;"Heavy Rain; Overcast"
1953-10-04;;Off Kingston, Jamaica;Caribbean International Airways;;;Lockheed 18-56 LodeStar;13;13;Lost an engine on takeoff, climbed to 100-200 ft. entering a slight banking turn and crashed into the sea. Failure of the left engine which was due to the cracking of the accessory drive gear. Failure of the pilot to take precautionary steps on hearing the back firing, which was a warning of possible engine failure.;17,9712148;-76,7928128;;;27,5;23,2;7,3;13;95;1008,9;"Rain; Overcast"
1953-10-04;;Miandivazo, Madagascar;Air France;;;Junkers JU-5/-3m;4;4;The cargo plane crashed on take off.;-18,9249604;46,4416422;;;27,8;14,7;0;22,6;4;917,2;Clear
1953-04-14;;Near Guwahati, India;Airways;;;Douglas C-47A;3;3;The cargo plane crashed in the Khasi hills. The port wing failed in the air due to an upload as a result of being subjected to loads greater than those for which it was designed.;26,1805978;91,753943;;;26,5;20,5;3,8;9,2;87;998,3;"Rain; Overcast"
1953-04-14;02:22:00;Selleck, Washington;Miami Airlines;Spokane ;Spokane - Ellenburgh;Douglas DC-3 (C-47-DL);25;7;The aircraft crashed into Cedar Mountain following double engine failure. The progressive failure of both engines, due to the lack of compliance with proper maintenance standards. Spark plugs in both engines had been operated beyond their normal maintenance inspection period and exhibited evidence of a condition conducive to detonation and preignition. There was evidence that detonation and preignition took place in both engines and that  they ultimately failed as a result of master rod bearing failures.;47,3756578;-121,8684444;47,6571934;-117,42351;7,3;-0,3;8,4;12,2;82;977,2;"Snow; Rain; Overcast"
